epoch,acc,mAP,train_loss,val_loss,model_save
1,0.7734177215189874,0.8467674212418933,0.8572992305077416,1.6385235363924051,0
2,0.8253164556962025,0.8904962057892238,0.5323499995155418,1.605693730221519,0
3,0.8487341772151898,0.91635509497656,0.41433435325835805,1.5813661985759493,0
4,0.8740506329113924,0.9313306253098071,0.3427888985646785,1.5696202531645569,0
5,0.8822784810126583,0.9374020165548156,0.2670360512638197,1.548857792721519,0
6,0.8860759493670886,0.943962954154544,0.22890552001898765,1.5384988132911392,0
7,0.889873417721519,0.9492426852516758,0.17514763843497572,1.5300410403481013,0
8,0.9050632911392406,0.9532180362094472,0.1563822381121934,1.5183643196202532,0
9,0.8974683544303798,0.9484312083975179,0.13322496691505667,1.518151700949367,0
10,0.8955696202531646,0.9511501431319973,0.11539545479227852,1.5097384295886076,0
11,0.8974683544303798,0.9545611318665083,0.09223074071229466,1.5065194818037975,1
12,0.9012658227848102,0.9519876534955738,0.08599546108848233,1.5023956685126583,0
13,0.8810126582278481,0.9490855860203846,0.08194235300459514,1.5017602848101266,0
14,0.8841772151898735,0.9463989145004572,0.07239821766123525,1.4934681566455696,0
15,0.8974683544303798,0.9540540232602333,0.06337639093330769,1.484061016613924,0
