epoch,acc,mAP,train_loss,val_loss,model_save
1,0.6683544303797468,0.7142007084702959,1.3753636961458715,2.3270272943037975,0
2,0.740506329113924,0.7969131262863893,0.7827571298369914,2.289566851265823,0
3,0.7677215189873418,0.8356683135833229,0.6399374662606248,2.2758306962025316,0
4,0.7981012658227848,0.8605071952454043,0.5506339042417465,2.2619462025316457,0
5,0.8246835443037974,0.8812372254230555,0.4867840775296835,2.2501631724683544,0
6,0.8259493670886076,0.8954701907444175,0.4252220220929367,2.2414754746835444,0
7,0.8424050632911393,0.9051520024132221,0.37131316445090556,2.229806170886076,0
8,0.8379746835443038,0.9056211938798289,0.32059939320136377,2.2224090189873418,0
9,0.859493670886076,0.9164641942740979,0.2759957478542831,2.2137856012658226,0
10,0.8563291139240506,0.9156178918082482,0.23141227509618853,2.208178401898734,0
11,0.8613924050632912,0.9238993250327079,0.1905380260210233,2.199307753164557,0
12,0.8556962025316456,0.9209960702437762,0.1516688394406674,2.196400316455696,0
13,0.8670886075949367,0.9271439288004402,0.12496712816076194,2.191579311708861,0
14,0.8677215189873417,0.9262177174936953,0.10157938031507027,2.183475079113924,1
15,0.8632911392405064,0.9186248449645223,0.07691928382493184,2.179326542721519,0
